Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,clust
1,Q3,No,0,6,No,0.0,No,Yes,Cable,52,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,45.0,298.7,0.0,0,0.0,298.7,2
1,Q3,Yes,2,2,Yes,4.41,No,Yes,DSL,26,No,Yes,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,64.2,143.65,0.0,30,8.82,182.47,2
1,Q3,Yes,5,72,Yes,43.47,Yes,Yes,Cable,9,No,No,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,76.8,5468.45,0.0,90,3129.84,8688.29,1
1,Q3,No,0,18,Yes,47.72,No,Yes,DSL,28,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,55.2,1058.1,0.0,0,858.96,1917.06,2
1,Q3,Yes,10,71,Yes,31.97,Yes,Yes,Fiber Optic,73,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.55,7616.0,0.0,0,2269.87,9885.869999999999,1
1,Q3,No,0,25,Yes,9.57,Yes,Yes,Fiber Optic,59,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,84.6,2088.05,0.0,0,239.25,2327.3,2
1,Q3,No,0,5,Yes,13.96,No,Yes,DSL,5,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,63.95,318.1,0.0,0,69.80000000000001,387.90000000000003,2
1,Q3,Yes,2,34,No,0.0,No,Yes,DSL,76,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,1442.6,0.0,0,0.0,1442.6,2
1,Q3,Yes,3,37,Yes,1.08,Yes,Yes,Fiber Optic,16,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.8,3340.55,0.0,0,39.96,3380.51,0
1,Q3,No,0,36,Yes,42.51,No,Yes,Cable,52,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,79.2,2854.95,0.0,40,1530.36,4425.3099999999995,0
1,Q3,No,0,5,Yes,8.32,No,Yes,DSL,22,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.35,352.65,0.0,0,41.6,394.25,2
1,Q3,No,0,33,Yes,5.91,Yes,Yes,DSL,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.65,1665.2,0.0,0,195.03,1860.23,2
1,Q3,Yes,1,37,Yes,43.01,No,Yes,Fiber Optic,51,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,91.2,3247.55,0.0,0,1591.37,4838.92,0
1,Q3,Yes,1,31,Yes,20.76,Yes,Yes,Fiber Optic,57,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.3,2823.0,0.0,0,643.5600000000001,3466.56,0
1,Q3,Yes,1,63,Yes,38.85,Yes,Yes,Fiber Optic,27,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,81.2,4965.1,0.0,0,2447.55,7412.650000000001,1
1,Q3,No,0,30,Yes,41.66,Yes,Yes,Fiber Optic,28,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.3,2679.7,0.0,0,1249.8,3929.5,0
1,Q3,No,0,53,Yes,12.92,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,105.55,5682.25,0.0,0,684.76,6367.01,1
1,Q3,Yes,1,50,Yes,17.58,Yes,Yes,Fiber Optic,47,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.4,4914.9,0.0,0,878.9999999999999,5793.9,0
1,Q3,Yes,1,56,Yes,34.1,No,Yes,Fiber Optic,13,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.6,6068.65,0.0,0,1909.6000000000001,7978.25,1
1,Q3,No,0,26,Yes,20.64,Yes,Yes,Fiber Optic,22,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.7,2193.0,0.0,0,536.64,2729.64,0
1,Q3,Yes,1,63,Yes,49.08,Yes,Yes,Cable,24,Yes,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,79.7,4786.15,0.0,30,3092.04,7908.19,1
1,Q3,Yes,1,32,Yes,32.43,No,Yes,Cable,19,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,76.3,2404.15,0.0,0,1037.76,3441.91,0
1,Q3,No,0,30,Yes,48.43,No,Yes,Fiber Optic,58,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,86.45,2538.05,0.0,0,1452.9,3990.9500000000003,0
1,Q3,No,0,33,Yes,34.85,No,Yes,Fiber Optic,27,No,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,80.6,2651.1,0.0,0,1150.05,3801.1499999999996,0
1,Q3,Yes,6,65,Yes,41.34,Yes,Yes,Fiber Optic,15,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,108.05,7118.9,0.0,0,2687.1000000000004,9806.0,1
1,Q3,Yes,3,54,Yes,42.35,Yes,Yes,Fiber Optic,76,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.1,5645.8,0.0,0,2286.9,7932.700000000001,1
1,Q3,No,0,8,Yes,11.2,No,Yes,Fiber Optic,17,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,75.6,535.55,0.0,10,89.6,635.15,2
1,Q3,No,0,4,Yes,34.69,No,Yes,DSL,47,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.75,245.15,0.0,0,138.76,383.90999999999997,2
1,Q3,No,0,71,Yes,18.2,No,Yes,DSL,28,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,77.35,5550.1,0.0,0,1292.2,6842.3,1
1,Q3,Yes,1,49,Yes,47.17,Yes,Yes,Fiber Optic,26,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,93.85,4733.1,0.0,30,2311.33,7074.43,1
1,Q3,No,0,58,Yes,47.47,No,Yes,DSL,69,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,70.1,4048.95,0.0,0,2753.2599999999998,6802.209999999999,1
1,Q3,Yes,4,59,Yes,8.28,No,Yes,DSL,22,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,75.95,4542.35,0.0,0,488.52,5030.870000000001,0
1,Q3,No,0,11,Yes,33.79,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.25,888.65,0.0,0,371.69,1260.34,2
1,Q3,No,0,12,Yes,6.56,No,Yes,DSL,17,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,43.8,540.95,0.0,0,78.72,619.6700000000001,2
1,Q3,Yes,9,56,Yes,4.24,No,Yes,Fiber Optic,15,Yes,No,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,80.3,4513.65,0.0,0,237.44,4751.089999999999,0
1,Q3,Yes,3,71,No,0.0,No,Yes,Cable,8,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,58.65,4145.25,0.0,0,0.0,4145.25,0
1,Q3,Yes,5,71,Yes,10.97,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.1,5585.4,0.0,0,778.87,6364.2699999999995,1
1,Q3,No,0,47,Yes,40.25,Yes,Yes,Fiber Optic,69,Yes,No,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,94.9,4615.25,0.0,0,1891.75,6507.0,1
1,Q3,Yes,8,50,Yes,10.21,No,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,3557.7,0.0,0,510.50000000000006,4068.2,0
1,Q3,Yes,4,71,Yes,6.23,No,Yes,DSL,58,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,81.85,5924.4,0.0,0,442.33000000000004,6366.73,1
1,Q3,Yes,5,68,Yes,32.59,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.7,7849.85,0.0,0,2216.1200000000003,10065.970000000001,1
1,Q3,No,0,13,No,0.0,No,Yes,DSL,27,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,49.15,649.4,0.0,0,0.0,649.4,2
1,Q3,No,0,14,Yes,23.0,No,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.2,1046.5,0.0,0,322.0,1368.5,2
1,Q3,Yes,1,16,No,0.0,No,Yes,Cable,53,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,35.5,552.7,0.0,80,0.0,632.7,2
1,Q3,No,0,10,Yes,7.65,No,Yes,DSL,17,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,62.25,612.95,0.0,0,76.5,689.45,2
1,Q3,Yes,1,70,Yes,1.63,No,Yes,DSL,41,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,64.95,4523.25,42.89,0,114.1,4594.46,0
1,Q3,Yes,4,71,Yes,32.16,Yes,Yes,Fiber Optic,59,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,100.45,7159.7,16.12,0,2283.3599999999997,9426.939999999999,1
1,Q3,Yes,10,67,Yes,18.29,Yes,Yes,Fiber Optic,11,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,89.55,6038.55,33.76,0,1225.4299999999998,7230.219999999999,1
1,Q3,No,0,60,No,0.0,No,Yes,DSL,25,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,39.6,2424.5,38.46,0,0.0,2386.04,2
1,Q3,No,0,52,Yes,15.1,Yes,Yes,Fiber Optic,17,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,89.45,4577.75,18.89,0,785.1999999999999,5344.0599999999995,0
1,Q3,Yes,1,48,Yes,30.41,Yes,Yes,Fiber Optic,53,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.25,4997.5,1.66,0,1459.68,6455.52,1
1,Q3,Yes,7,70,No,0.0,No,Yes,DSL,30,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,59.5,4144.8,23.72,0,0.0,4121.08,0
1,Q3,No,0,50,Yes,21.25,Yes,Yes,DSL,2,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,82.5,4179.1,21.35,0,1062.5,5220.25,0
1,Q3,Yes,6,32,Yes,19.3,No,Yes,Fiber Optic,47,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,2324.7,0.0,0,617.6,2942.2999999999997,0
1,Q3,No,0,29,No,0.0,No,Yes,DSL,8,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Mailed Check,35.6,1072.6,0.0,0,0.0,1072.6,2
1,Q3,No,0,41,No,0.0,No,Yes,Cable,21,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40.35,1677.85,0.0,0,0.0,1677.85,2
1,Q3,No,0,52,Yes,4.22,No,Yes,DSL,18,Yes,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Mailed Check,64.3,3410.6,0.0,0,219.44,3630.04,0
1,Q3,Yes,4,70,Yes,33.37,Yes,Yes,DSL,9,No,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,76.1,5264.25,0.0,110,2335.8999999999996,7710.15,1
1,Q3,Yes,8,60,Yes,15.54,Yes,Yes,Fiber Optic,19,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.1,5475.9,0.0,0,932.4,6408.299999999999,1
1,Q3,No,0,26,Yes,24.67,Yes,Yes,Cable,59,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,51.55,1295.4,0.0,0,641.4200000000001,1936.8200000000002,2
1,Q3,No,0,14,Yes,21.03,Yes,Yes,DSL,7,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,54.25,773.2,0.0,0,294.42,1067.6200000000001,2
1,Q3,No,0,13,Yes,33.69,Yes,Yes,Fiber Optic,15,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,80.0,1029.35,0.0,0,437.96999999999997,1467.32,2
1,Q3,No,0,46,Yes,46.83,Yes,Yes,DSL,2,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,79.2,3593.8,0.0,0,2154.18,5747.98,0
1,Q3,No,0,39,Yes,3.93,No,Yes,DSL,15,No,No,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,49.8,1971.15,0.0,0,153.27,2124.42,2
1,Q3,No,0,57,No,0.0,No,Yes,DSL,30,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,53.75,3196.0,0.0,0,0.0,3196.0,0
1,Q3,Yes,1,53,Yes,38.35,No,Yes,Fiber Optic,82,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,93.45,4872.2,0.0,0,2032.5500000000002,6904.75,1
1,Q3,Yes,1,18,Yes,24.16,No,Yes,Fiber Optic,19,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,87.9,1500.5,0.0,0,434.88,1935.38,2
1,Q3,Yes,1,58,Yes,26.36,Yes,Yes,DSL,8,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,61.05,3478.75,0.0,0,1528.8799999999999,5007.63,0
1,Q3,No,0,35,Yes,36.42,No,Yes,Fiber Optic,2,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.25,3532.0,0.0,0,1274.7,4806.7,0
1,Q3,No,0,3,Yes,29.84,No,Yes,Fiber Optic,30,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,85.7,256.75,0.0,0,89.52,346.27,2
1,Q3,No,0,38,Yes,4.34,Yes,Yes,Fiber Optic,26,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.85,3887.25,0.0,0,164.92,4052.17,0
1,Q3,No,0,35,Yes,5.06,Yes,Yes,Cable,20,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,69.15,2490.15,0.0,0,177.1,2667.25,0
1,Q3,No,0,47,Yes,3.47,No,Yes,DSL,12,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,74.45,3510.3,0.0,0,163.09,3673.3900000000003,0
1,Q3,No,0,14,Yes,39.22,No,Yes,DSL,48,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,50.45,765.45,0.0,140,549.0799999999999,1454.53,2
1,Q3,Yes,1,17,Yes,21.15,Yes,Yes,Fiber Optic,4,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.9,1348.95,0.0,0,359.54999999999995,1708.5,2
1,Q3,No,0,37,Yes,38.72,Yes,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.5,3778.0,0.0,0,1432.6399999999999,5210.639999999999,0
1,Q3,No,0,12,Yes,17.14,No,Yes,DSL,48,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.4,611.65,0.0,90,205.68,907.3299999999999,2
1,Q3,Yes,9,18,No,0.0,No,Yes,DSL,52,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.55,467.85,0.0,0,0.0,467.85,2
1,Q3,No,0,9,Yes,16.77,No,Yes,Cable,73,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,69.4,571.45,0.0,0,150.93,722.3800000000001,2
1,Q3,Yes,1,56,Yes,40.33,Yes,Yes,Fiber Optic,9,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,93.15,5253.95,0.0,0,2258.48,7512.43,1
1,Q3,No,0,7,Yes,8.95,No,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.55,521.35,0.0,0,62.64999999999999,584.0,2
1,Q3,No,0,17,Yes,47.45,Yes,Yes,DSL,5,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,65.75,1111.2,0.0,0,806.6500000000001,1917.8500000000001,2
1,Q3,No,0,9,No,0.0,No,Yes,DSL,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,24.6,190.1,0.0,0,0.0,190.1,2
1,Q3,No,0,30,Yes,7.19,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,90.4,2820.65,0.0,0,215.70000000000002,3036.35,0
1,Q3,No,0,20,Yes,12.6,No,Yes,DSL,29,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,64.4,1398.6,0.0,0,252.0,1650.6,2
1,Q3,Yes,9,3,Yes,11.47,No,Yes,DSL,51,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,58.7,168.6,0.0,0,34.410000000000004,203.01,2
1,Q3,Yes,8,21,No,0.0,No,Yes,DSL,59,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,28.5,629.35,0.0,0,0.0,629.35,2
1,Q3,No,0,2,Yes,18.62,No,Yes,DSL,51,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.3,92.75,0.0,0,37.24,129.99,2
1,Q3,No,0,2,Yes,26.58,No,Yes,Fiber Optic,23,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,194.55,0.0,0,53.16,247.71,2
1,Q3,Yes,1,12,Yes,46.88,No,Yes,Cable,73,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.25,612.1,0.0,0,562.5600000000001,1174.66,2
1,Q3,No,0,48,Yes,44.76,Yes,Yes,DSL,18,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,70.95,3629.2,0.0,0,2148.48,5777.68,0
1,Q3,Yes,4,60,Yes,43.57,No,Yes,DSL,30,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,65.85,3928.3,0.0,0,2614.2,6542.5,0
1,Q3,Yes,2,43,No,0.0,No,Yes,Cable,6,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,51.25,2151.6,0.0,0,0.0,2151.6,2
1,Q3,Yes,6,23,Yes,38.93,No,Yes,Cable,4,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.25,1221.55,0.0,0,895.39,2116.94,2
1,Q3,Yes,8,22,Yes,7.68,No,Yes,DSL,7,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Credit Card,56.25,1292.2,0.0,100,168.95999999999998,1561.16,2
1,Q3,No,0,50,No,0.0,No,Yes,DSL,7,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,35.4,1748.9,0.0,0,0.0,1748.9,2
1,Q3,Yes,5,64,Yes,26.64,No,Yes,DSL,71,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,73.05,4688.65,0.0,0,1704.96,6393.61,1
1,Q3,Yes,5,57,Yes,3.72,Yes,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.75,5985.0,0.0,0,212.04000000000002,6197.04,1
1,Q3,No,0,51,No,0.0,No,Yes,DSL,42,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.65,2553.35,0.0,0,0.0,2553.35,0
1,Q3,Yes,9,48,Yes,22.36,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.45,5315.1,0.0,0,1073.28,6388.38,1
1,Q3,Yes,8,72,Yes,43.29,Yes,Yes,DSL,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,92.0,6474.4,0.0,110,3116.88,9701.279999999999,1
1,Q3,Yes,10,51,Yes,33.93,No,Yes,DSL,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,85.5,4421.95,0.0,0,1730.43,6152.38,0
1,Q3,No,0,54,Yes,30.66,No,Yes,Fiber Optic,18,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,84.4,4484.05,0.0,0,1655.64,6139.6900000000005,0
1,Q3,Yes,3,45,Yes,30.8,No,Yes,Cable,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.35,3858.05,0.0,0,1386.0,5244.05,0
1,Q3,Yes,10,72,Yes,48.44,Yes,Yes,Cable,15,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,82.3,5815.15,0.0,0,3487.68,9302.83,1
1,Q3,Yes,2,58,Yes,44.1,Yes,Yes,DSL,19,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,66.8,3970.4,0.0,0,2557.8,6528.200000000001,0
1,Q3,No,0,70,No,0.0,No,Yes,DSL,11,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,44.6,3058.15,0.0,0,0.0,3058.15,0
1,Q3,Yes,4,61,Yes,41.57,No,Yes,Fiber Optic,21,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,98.45,6145.2,0.0,0,2535.77,8680.97,1
1,Q3,No,0,2,Yes,2.72,No,Yes,Fiber Optic,14,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,70.7,129.2,0.0,10,5.44,144.64,2
1,Q3,No,0,48,Yes,19.04,No,Yes,Fiber Optic,21,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,102.5,4904.25,0.0,0,913.92,5818.17,0
1,Q3,No,0,64,Yes,14.39,Yes,Yes,DSL,7,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.55,5632.55,0.0,0,920.96,6553.51,1
1,Q3,Yes,6,72,Yes,12.32,No,Yes,DSL,59,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,68.75,4888.2,0.0,0,887.04,5775.24,0
1,Q3,Yes,5,62,Yes,13.25,Yes,Yes,Fiber Optic,57,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.8,6840.95,0.0,0,821.5,7662.45,1
1,Q3,No,0,4,Yes,19.84,No,Yes,Fiber Optic,73,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,82.85,319.6,0.0,0,79.36,398.96000000000004,2
1,Q3,No,0,8,Yes,25.72,No,Yes,Cable,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.25,546.45,0.0,0,205.76,752.21,2
1,Q3,Yes,8,71,Yes,4.39,Yes,Yes,Fiber Optic,82,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.1,7412.25,0.0,0,311.69,7723.94,1
1,Q3,Yes,3,43,Yes,27.49,Yes,Yes,Fiber Optic,53,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.55,4039.0,0.0,0,1182.07,5221.07,0
1,Q3,Yes,6,65,Yes,19.53,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,94.55,6078.75,0.0,0,1269.45,7348.2,1
1,Q3,No,0,64,Yes,9.95,No,Yes,Fiber Optic,2,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.3,6603.8,0.0,0,636.8,7240.6,1
1,Q3,Yes,1,58,No,0.0,No,Yes,Cable,11,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,55.5,3166.9,0.0,0,0.0,3166.9,0
1,Q3,Yes,4,67,Yes,6.15,Yes,Yes,Fiber Optic,53,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,6373.1,0.0,0,412.05,6785.150000000001,1
1,Q3,Yes,4,70,Yes,33.25,Yes,Yes,Fiber Optic,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,113.05,7869.05,0.0,0,2327.5,10196.55,1
1,Q3,Yes,2,9,Yes,34.64,No,Yes,DSL,7,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,68.95,593.85,0.0,0,311.76,905.61,2
1,Q3,Yes,2,3,Yes,4.19,No,Yes,Cable,6,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.8,154.55,0.0,0,12.57,167.12,2
1,Q3,No,0,1,Yes,43.05,Yes,Yes,DSL,69,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.05,50.05,0.0,0,43.05,93.1,2
1,Q3,No,0,9,Yes,27.53,No,Yes,Cable,11,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,64.95,547.8,0.0,0,247.77,795.5699999999999,2
1,Q3,Yes,8,12,Yes,9.58,No,Yes,Cable,57,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.2,571.15,0.0,80,114.96000000000001,766.11,2
1,Q3,No,0,23,Yes,35.03,Yes,Yes,DSL,3,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,73.75,1756.6,0.0,0,805.69,2562.29,2
1,Q3,Yes,7,72,No,0.0,No,Yes,DSL,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,65.1,4754.3,0.0,0,0.0,4754.3,0
1,Q3,Yes,5,23,Yes,12.88,No,Yes,DSL,41,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,57.75,1282.85,0.0,0,296.24,1579.09,2
1,Q3,No,0,11,Yes,8.48,No,Yes,Fiber Optic,52,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.5,795.65,0.0,0,93.28,888.93,2
